session_duration,pages_visited,referral,device,cart_items,is_returning_user,made_purchase
101,3,Ads,Desktop,2,1,1
137,1,Google,Tablet,1,1,0
17,4,Google,Mobile,0,0,1
35,9,Ads,Mobile,1,0,1
217,5,Direct,Mobile,1,0,1
93,4,Ads,Mobile,1,0,0
541,4,Google,Mobile,0,0,0
4,7,Google,Desktop,1,1,0
142,4,Direct,Mobile,0,0,1
123,6,Google,Mobile,2,0,1
5,2,Google,Desktop,1,0,0
39,7,Ads,Mobile,2,1,1
160,3,Google,Tablet,2,1,0
203,3,Google,Mobile,4,1,1
155,6,Google,Desktop,0,0,0
227,4,Direct,Desktop,1,0,0
271,7,Google,Desktop,3,0,1
2,6,Direct,Mobile,2,1,0
187,8,Google,Mobile,2,1,0
993,3,Direct,Mobile,0,0,0
219,5,Direct,Tablet,0,0,0
339,6,Ads,Mobile,1,1,1
112,3,Ads,Desktop,2,0,0
446,4,Google,Desktop,0,1,0
444,8,Google,Desktop,2,0,1
221,4,Ads,Tablet,3,1,1
1119,4,Direct,Mobile,1,1,1
40,4,Ads,Desktop,2,0,1
5,4,Google,Desktop,0,0,1
441,8,Google,Mobile,2,0,0
493,7,Direct,Tablet,0,1,0
38,7,Google,Mobile,0,1,0
92,5,Google,Desktop,2,1,0
5,7,Google,Tablet,3,1,0
104,4,Google,Desktop,1,0,0
445,7,Google,Mobile,2,0,1
218,2,Direct,Mobile,1,0,0
128,2,Direct,Mobile,0,1,1
139,5,Ads,Mobile,0,1,0
0,5,Ads,Desktop,2,1,0
106,8,Ads,Desktop,0,0,1
311,6,Google,Desktop,0,1,0
1097,5,Ads,Mobile,2,1,0
563,8,Direct,Mobile,1,1,0
7,5,Google,Mobile,1,0,1
686,7,Direct,Mobile,0,1,0
458,4,Direct,Mobile,2,1,1
454,7,Google,Mobile,0,1,1
183,6,Direct,Mobile,0,1,0
152,5,Ads,Mobile,1,0,0
108,3,Google,Mobile,0,1,0
20,5,Google,Mobile,0,1,0
77,5,Ads,Desktop,2,1,1
84,4,Direct,Desktop,2,1,1
198,1,Google,Mobile,1,0,0
412,6,Ads,Mobile,0,1,1
192,6,Ads,Mobile,0,1,0
17,7,Google,Mobile,2,0,1
949,8,Direct,Desktop,2,1,0
857,7,Direct,Desktop,1,1,1
461,1,Ads,Mobile,1,1,0
1424,5,Google,Desktop,2,1,1
235,4,Direct,Desktop,0,0,0
987,8,Direct,Desktop,2,1,1
23,3,Google,Mobile,0,1,1
136,1,Ads,Mobile,0,1,0
76,2,Google,Mobile,3,1,0
65,3,Google,Mobile,1,0,1
45,7,Google,Desktop,2,1,0
292,4,Google,Desktop,0,1,0
456,7,Direct,Desktop,3,0,0
259,11,Google,Mobile,1,0,1
47,3,Ads,Desktop,2,1,0
499,7,Direct,Mobile,1,0,1
303,5,Ads,Tablet,1,1,1
147,9,Direct,Mobile,0,0,0
336,5,Direct,Desktop,1,0,0
90,7,Ads,Mobile,1,1,0
127,4,Ads,Mobile,0,0,0
748,3,Google,Desktop,2,1,0
102,5,Ads,Desktop,1,1,1
190,4,Google,Mobile,1,1,0
662,8,Ads,Desktop,0,1,0
369,4,Google,Mobile,1,1,0
19,3,Direct,Tablet,0,0,0
47,5,Direct,Desktop,1,0,0
2,2,Google,Mobile,2,1,0
299,6,Ads,Mobile,1,1,1
178,6,Direct,Mobile,0,1,0
43,3,Ads,Mobile,1,0,1
950,4,Direct,Mobile,1,1,1
226,5,Google,Mobile,1,1,0
83,7,Google,Mobile,0,1,1
208,6,Google,Mobile,1,1,0
341,3,Google,Desktop,3,1,0
23,6,Direct,Mobile,0,0,1
96,3,Google,Desktop,2,1,1
493,6,Google,Tablet,3,1,0
184,2,Ads,Mobile,1,0,0
237,3,Ads,Mobile,0,1,1
170,4,Google,Tablet,2,1,0
13,11,Direct,Mobile,1,1,1
54,5,Direct,Desktop,1,1,0
176,4,Direct,Mobile,1,0,0
70,3,Ads,Desktop,1,0,0
15,2,Ads,Mobile,1,1,0
556,7,Google,Desktop,0,0,1
1192,4,Google,Desktop,0,0,1
472,1,Google,Mobile,1,1,0
576,0,Ads,Desktop,0,0,1
83,6,Google,Mobile,1,0,1
970,5,Direct,Mobile,2,1,0
65,5,Ads,Mobile,2,1,1
907,9,Google,Mobile,1,1,1
1578,1,Google,Desktop,0,1,0
373,2,Ads,Tablet,1,0,0
1191,5,Direct,Desktop,1,0,0
252,4,Direct,Desktop,2,1,1
90,5,Ads,Desktop,2,1,0
172,8,Google,Desktop,1,1,0
270,7,Direct,Mobile,3,0,1
22,5,Ads,Desktop,0,1,1
292,6,Direct,Mobile,2,1,1
1191,4,Google,Mobile,0,1,1
63,4,Ads,Mobile,0,0,1
471,5,Direct,Mobile,2,1,0
715,5,Google,Mobile,0,1,0
863,3,Ads,Tablet,1,0,0
966,6,Google,Mobile,1,1,0
221,8,Google,Desktop,0,1,1
1135,3,Google,Desktop,0,1,1
424,6,Direct,Mobile,1,1,0
52,3,Google,Desktop,0,0,1
194,8,Direct,Mobile,3,0,0
380,3,Ads,Mobile,0,0,0
85,11,Google,Tablet,0,1,1
307,8,Google,Mobile,3,1,0
329,10,Google,Mobile,1,0,1
53,7,Direct,Mobile,1,1,0
249,9,Google,Mobile,1,1,1
443,7,Ads,Desktop,0,1,0
207,8,Google,Tablet,0,0,1
3,8,Google,Mobile,1,1,1
2,4,Ads,Mobile,0,1,0
132,5,Google,Mobile,3,1,1
781,6,Google,Tablet,0,1,1
77,5,Google,Mobile,0,1,0
301,2,Google,Mobile,1,1,0
75,5,Ads,Desktop,2,1,1
116,3,Ads,Mobile,2,1,1
565,7,Ads,Mobile,2,0,0
391,1,Google,Mobile,2,0,1
30,1,Google,Tablet,1,0,0
167,3,Direct,Mobile,0,1,1
8,2,Google,Mobile,0,1,1
196,5,Google,Desktop,0,1,1
325,0,Google,Mobile,2,1,0
37,4,Google,Desktop,1,0,0
102,4,Ads,Mobile,0,1,1
152,3,Google,Mobile,0,1,1
755,2,Google,Mobile,0,1,1
1499,5,Ads,Tablet,3,0,1
13,5,Direct,Desktop,1,1,0
429,3,Google,Tablet,1,1,0
139,2,Google,Tablet,2,0,1
149,6,Google,Desktop,1,1,0
421,2,Ads,Mobile,0,1,1
751,7,Google,Desktop,0,1,0
904,5,Google,Mobile,1,0,1
258,10,Google,Mobile,0,1,1
132,2,Ads,Desktop,2,0,0
464,6,Google,Mobile,0,1,0
86,6,Direct,Mobile,1,0,1
249,6,Google,Tablet,3,0,1
133,4,Ads,Desktop,1,1,1
320,6,Direct,Mobile,0,1,1
82,6,Direct,Mobile,0,1,0
63,2,Google,Mobile,3,0,1
751,3,Google,Desktop,2,1,1
32,3,Direct,Desktop,0,1,0
211,6,Google,Mobile,1,1,0
74,2,Direct,Mobile,2,0,0
11,5,Ads,Desktop,0,1,0
11,3,Direct,Tablet,3,0,1
57,8,Ads,Mobile,1,0,0
604,3,Direct,Mobile,2,0,1
99,7,Google,Desktop,1,0,0
901,2,Google,Mobile,1,1,1
261,4,Google,Desktop,2,1,1
172,3,Google,Mobile,0,0,0
260,6,Google,Mobile,0,1,0
218,5,Direct,Desktop,1,0,1
426,2,Ads,Mobile,0,0,0
99,12,Ads,Desktop,1,1,0
130,1,Google,Mobile,0,1,1
673,4,Direct,Mobile,1,0,0
878,6,Google,Mobile,2,0,0
669,4,Google,Tablet,0,0,0
163,7,Ads,Desktop,2,1,1
454,5,Direct,Mobile,1,1,1
194,4,Google,Mobile,0,1,1
206,7,Ads,Mobile,3,0,0
68,7,Google,Desktop,4,1,1
268,2,Google,Tablet,1,1,1
61,5,Direct,Desktop,2,0,1
120,3,Ads,Desktop,1,1,0
579,4,Google,Desktop,1,0,0
69,5,Google,Mobile,1,0,0
22,7,Google,Desktop,0,0,1
21,6,Ads,Mobile,1,0,0
847,3,Direct,Mobile,0,1,0
212,6,Ads,Desktop,1,1,0
157,3,Ads,Tablet,2,1,0
499,4,Google,Mobile,0,1,0
542,5,Direct,Mobile,1,0,0
121,4,Google,Mobile,0,0,0
354,5,Google,Mobile,2,0,0
442,4,Google,Desktop,0,0,0
318,9,Google,Desktop,1,0,0
49,6,Direct,Tablet,1,1,0
625,1,Google,Desktop,1,0,1
232,5,Ads,Mobile,2,1,1
99,7,Google,Mobile,0,1,1
166,2,Google,Desktop,1,0,0
11,4,Ads,Desktop,1,0,1
41,4,Direct,Mobile,0,1,1
435,2,Google,Mobile,2,1,1
0,4,Ads,Mobile,1,1,1
161,6,Direct,Mobile,1,1,1
221,3,Direct,Mobile,2,0,1
16,4,Google,Mobile,0,0,0
1084,2,Google,Mobile,0,0,0
76,6,Ads,Mobile,1,0,0
108,3,Ads,Desktop,2,0,1
108,4,Google,Mobile,3,1,1
78,4,Google,Mobile,1,1,0
0,4,Ads,Desktop,1,1,1
392,4,Google,Mobile,1,0,0
1021,6,Google,Mobile,2,1,1
76,4,Ads,Mobile,0,0,0
326,7,Ads,Mobile,2,1,0
406,4,Google,Mobile,0,1,0
566,3,Direct,Mobile,1,0,0
164,2,Google,Mobile,1,1,1
108,4,Google,Mobile,0,0,1
118,3,Direct,Desktop,1,0,1
374,1,Google,Desktop,1,1,0
509,4,Google,Mobile,0,1,1
60,5,Google,Mobile,0,0,1
139,5,Google,Mobile,0,1,1
696,4,Google,Desktop,0,0,1
493,3,Direct,Mobile,1,0,0
1257,3,Google,Mobile,2,1,0
421,6,Google,Desktop,3,1,0
149,1,Direct,Mobile,2,0,0
267,5,Google,Mobile,2,1,0
324,4,Ads,Mobile,1,1,1
24,6,Google,Desktop,0,0,1
235,6,Direct,Mobile,1,1,0
370,8,Google,Mobile,1,0,1
54,4,Ads,Desktop,1,1,0
455,1,Direct,Mobile,1,1,1
262,7,Google,Mobile,1,1,0
912,9,Direct,Desktop,1,1,1
13,2,Ads,Mobile,1,1,0
92,5,Direct,Mobile,0,1,0
276,6,Direct,Desktop,2,1,1
105,2,Google,Mobile,1,1,1
375,10,Ads,Mobile,1,1,1
426,5,Direct,Tablet,2,0,0
32,2,Google,Mobile,2,1,1
216,5,Ads,Mobile,0,1,0
213,7,Google,Mobile,1,0,0
138,5,Ads,Mobile,1,1,1
810,5,Ads,Mobile,1,0,0
527,3,Ads,Desktop,0,0,1
358,7,Direct,Desktop,3,1,1
375,2,Google,Desktop,2,1,0
185,11,Ads,Mobile,0,1,0
761,6,Google,Mobile,1,1,1
355,5,Direct,Mobile,0,0,1
391,6,Direct,Desktop,1,0,0
593,4,Direct,Mobile,0,0,0
96,4,Direct,Desktop,0,1,1
493,5,Direct,Mobile,2,0,1
65,5,Direct,Mobile,0,0,1
127,1,Google,Mobile,1,1,1
122,7,Google,Mobile,1,1,0
1152,9,Direct,Tablet,1,1,0
582,6,Ads,Mobile,1,1,0
362,6,Direct,Mobile,1,1,0
389,3,Ads,Mobile,1,0,0
247,6,Google,Desktop,0,0,0
881,8,Direct,Mobile,1,1,0
205,8,Ads,Desktop,0,1,0
143,8,Ads,Desktop,0,1,0
53,6,Ads,Mobile,1,1,1
462,4,Ads,Tablet,2,1,0
397,3,Google,Mobile,0,1,0
145,5,Direct,Tablet,1,1,0
7,5,Direct,Mobile,0,1,1
547,3,Google,Desktop,1,1,1
3,4,Google,Mobile,2,0,1
364,6,Google,Desktop,3,0,1
1054,4,Ads,Tablet,0,1,0
172,6,Direct,Tablet,1,0,0
80,3,Google,Mobile,0,0,1
366,3,Google,Mobile,1,1,0
509,4,Direct,Desktop,2,1,1
237,5,Google,Desktop,1,0,1
1023,3,Google,Mobile,3,1,1
15,9,Google,Desktop,1,1,0
210,3,Direct,Mobile,0,1,1
380,4,Google,Mobile,0,0,1
595,5,Google,Mobile,1,0,1
59,1,Direct,Mobile,0,0,0
482,2,Google,Mobile,0,1,1
241,5,Ads,Desktop,2,1,1
151,6,Google,Mobile,0,0,0
42,3,Ads,Desktop,0,1,1
601,5,Google,Tablet,1,0,0
51,5,Ads,Mobile,1,0,1
111,6,Google,Desktop,3,1,0
102,1,Ads,Mobile,0,1,1
615,6,Ads,Mobile,0,0,1
335,5,Direct,Desktop,1,0,0
477,7,Google,Desktop,2,0,1
86,2,Ads,Tablet,2,0,0
294,2,Direct,Desktop,0,0,0
254,3,Google,Desktop,1,1,1
536,2,Google,Desktop,0,1,0
709,4,Ads,Mobile,2,1,1
3,3,Google,Mobile,4,1,1
336,5,Google,Mobile,1,1,0
15,5,Ads,Mobile,0,0,1
238,5,Direct,Desktop,1,1,1
101,7,Google,Mobile,0,0,1
109,4,Google,Mobile,0,1,0
130,4,Google,Mobile,1,1,0
291,3,Direct,Desktop,0,0,1
121,6,Google,Desktop,1,1,1
395,4,Google,Mobile,3,1,1
155,5,Direct,Mobile,3,1,0
21,5,Ads,Tablet,0,1,0
459,7,Direct,Tablet,0,1,0
100,3,Google,Desktop,3,1,1
170,7,Google,Mobile,3,1,1
346,3,Direct,Mobile,0,1,1
121,6,Direct,Mobile,2,0,0
17,6,Ads,Desktop,1,0,1
140,3,Direct,Desktop,1,0,0
867,5,Direct,Desktop,0,1,0
307,4,Ads,Mobile,0,0,1
333,7,Direct,Mobile,2,0,0
300,6,Google,Desktop,3,0,1
66,4,Direct,Mobile,2,1,1
162,3,Google,Mobile,1,0,1
417,4,Google,Mobile,1,1,1
32,3,Ads,Desktop,1,1,1
97,10,Direct,Desktop,0,0,0
97,4,Google,Mobile,1,1,1
169,1,Ads,Mobile,0,1,1
1179,3,Ads,Desktop,0,1,0
20,4,Google,Tablet,0,1,0
219,4,Google,Tablet,1,1,0
59,4,Google,Mobile,2,1,1
1058,5,Google,Mobile,0,1,0
36,5,Ads,Mobile,0,1,0
155,7,Google,Mobile,2,1,0
401,5,Direct,Mobile,0,0,0
365,11,Ads,Desktop,3,0,1
164,4,Direct,Mobile,2,0,0
127,3,Ads,Mobile,1,1,0
152,4,Google,Desktop,0,0,0
92,0,Google,Desktop,2,1,0
68,6,Google,Desktop,2,1,1
197,7,Google,Tablet,1,1,0
93,1,Google,Mobile,0,0,1
101,5,Ads,Desktop,2,1,0
320,6,Direct,Mobile,1,0,0
1037,4,Google,Mobile,0,0,1
277,3,Google,Mobile,2,1,1
24,3,Direct,Mobile,1,0,1
23,3,Ads,Mobile,1,0,1
907,4,Google,Mobile,0,1,1
105,6,Google,Desktop,2,0,1
28,3,Google,Mobile,0,1,1
274,4,Google,Mobile,1,1,1
293,6,Direct,Desktop,3,0,1
313,5,Ads,Mobile,1,1,0
93,7,Direct,Mobile,1,1,0
4,5,Direct,Mobile,4,1,0
1005,1,Google,Mobile,1,1,1
86,8,Google,Mobile,1,0,1
338,6,Direct,Desktop,1,1,0
367,4,Google,Tablet,0,1,0
282,10,Google,Desktop,1,1,1
112,3,Google,Mobile,2,1,0
94,5,Ads,Mobile,0,0,0
273,6,Google,Mobile,0,1,1
603,5,Google,Mobile,2,1,0
879,7,Google,Mobile,1,1,0
33,6,Google,Mobile,2,0,1
50,3,Google,Desktop,2,0,0
868,8,Google,Mobile,0,1,0
400,6,Google,Desktop,1,1,1
643,7,Ads,Desktop,0,1,0
67,6,Direct,Tablet,2,0,0
265,4,Direct,Tablet,2,0,0
362,6,Direct,Desktop,0,1,0
341,6,Ads,Mobile,1,0,0
157,4,Direct,Mobile,2,0,1
4,3,Direct,Mobile,0,1,0
262,6,Ads,Mobile,1,0,1
87,2,Ads,Mobile,1,0,0
179,7,Google,Desktop,1,1,0
948,6,Google,Mobile,2,1,1
152,2,Google,Desktop,0,1,0
549,6,Ads,Mobile,0,1,0
62,3,Google,Desktop,1,1,0
334,5,Direct,Mobile,0,1,0
1131,6,Google,Mobile,0,1,1
32,3,Google,Mobile,0,0,1
2,6,Google,Mobile,1,1,0
170,7,Ads,Mobile,0,1,0
29,4,Google,Tablet,1,0,1
413,3,Google,Mobile,0,1,0
737,9,Ads,Mobile,3,1,0
170,7,Direct,Mobile,2,1,1
89,6,Ads,Desktop,1,1,1
170,11,Ads,Mobile,2,1,0
385,1,Ads,Mobile,3,0,0
2,7,Ads,Mobile,1,1,0
267,7,Google,Tablet,5,0,0
285,4,Google,Mobile,0,1,0
304,4,Direct,Mobile,0,0,0
83,2,Direct,Desktop,1,1,1
375,6,Ads,Desktop,3,1,0
28,5,Ads,Desktop,0,0,1
66,6,Google,Mobile,2,0,1
629,9,Ads,Mobile,0,0,1
402,6,Google,Mobile,3,1,1
4,6,Google,Mobile,2,0,0
85,7,Google,Tablet,1,1,1
72,6,Ads,Mobile,0,1,0
94,8,Google,Mobile,2,1,1
85,2,Google,Mobile,1,0,1
19,5,Ads,Tablet,0,0,1
184,10,Direct,Mobile,0,0,0
395,3,Direct,Mobile,1,0,1
279,6,Google,Mobile,1,0,0
335,6,Ads,Mobile,1,1,0
25,7,Direct,Desktop,1,1,1
907,3,Direct,Desktop,3,1,1
546,10,Google,Mobile,3,0,1
490,4,Google,Desktop,1,1,0
519,5,Direct,Desktop,1,0,0
809,1,Google,Desktop,3,0,0
235,4,Ads,Desktop,4,1,1
67,4,Direct,Desktop,2,1,0
287,6,Ads,Mobile,1,1,1
407,2,Ads,Mobile,0,0,0
401,5,Google,Mobile,2,1,1
221,5,Google,Mobile,3,0,1
21,5,Ads,Mobile,1,1,0
139,7,Ads,Tablet,1,1,0
760,7,Google,Mobile,1,1,0
263,6,Google,Desktop,3,0,1
231,4,Google,Mobile,1,0,0
93,5,Ads,Tablet,0,1,0
137,2,Ads,Mobile,2,1,1
677,4,Google,Mobile,2,1,1
329,9,Google,Mobile,1,0,0
464,6,Ads,Mobile,0,1,0
181,4,Google,Desktop,1,1,0
298,8,Google,Desktop,0,1,1
85,5,Google,Desktop,2,1,0
366,8,Direct,Mobile,1,0,1
167,3,Google,Mobile,1,0,0
175,3,Ads,Desktop,1,1,0
314,3,Google,Desktop,1,0,0
825,5,Google,Tablet,1,0,1
19,8,Ads,Desktop,0,0,1
522,9,Google,Mobile,1,0,0
103,7,Direct,Mobile,0,0,0
176,4,Ads,Mobile,0,1,0
6,6,Direct,Mobile,0,1,0
107,7,Ads,Mobile,1,0,0
209,2,Google,Mobile,0,1,1
17,3,Ads,Mobile,2,1,1
202,2,Google,Desktop,0,0,1
785,4,Google,Mobile,2,0,0
33,5,Ads,Mobile,3,0,0
433,6,Google,Desktop,1,1,1
158,4,Google,Desktop,3,1,1
319,0,Ads,Mobile,0,1,1
90,6,Ads,Mobile,0,1,1
52,4,Direct,Mobile,0,0,0
52,3,Ads,Desktop,1,1,0
21,5,Google,Mobile,1,0,0
61,6,Direct,Mobile,2,1,1
327,4,Direct,Desktop,2,0,0
640,5,Ads,Mobile,1,1,0
504,4,Ads,Desktop,1,1,1
346,4,Google,Desktop,4,1,0
35,4,Direct,Mobile,1,0,0
102,1,Google,Mobile,0,1,1
111,6,Ads,Mobile,2,1,1
86,5,Google,Mobile,0,1,1
217,4,Google,Mobile,1,0,1
230,6,Google,Tablet,1,0,0
132,5,Google,Mobile,0,0,1
130,1,Ads,Mobile,1,1,1
529,3,Direct,Mobile,0,0,1
467,6,Google,Mobile,0,1,1
110,5,Ads,Mobile,1,1,0
735,2,Ads,Mobile,2,0,0
916,6,Google,Mobile,2,1,0
118,6,Direct,Mobile,2,0,0
131,4,Google,Mobile,1,0,0
211,5,Direct,Mobile,1,0,1
849,2,Direct,Mobile,0,0,1
627,9,Google,Desktop,1,1,1
32,4,Direct,Mobile,3,1,0
149,2,Ads,Desktop,0,0,1
241,1,Direct,Mobile,1,1,0
209,5,Google,Mobile,2,1,1
64,2,Direct,Mobile,0,1,0
587,8,Ads,Mobile,2,1,1
338,6,Ads,Mobile,2,1,0
545,4,Ads,Desktop,2,1,1
587,3,Ads,Desktop,3,0,0
413,8,Google,Mobile,1,0,0
173,0,Direct,Desktop,0,0,0
282,4,Google,Desktop,2,0,0
52,2,Direct,Desktop,1,1,0
335,7,Google,Mobile,2,1,1
59,2,Direct,Desktop,0,1,1
355,4,Direct,Mobile,2,0,1
78,5,Google,Mobile,0,0,1
37,7,Ads,Desktop,1,0,1
54,1,Google,Tablet,1,0,0
0,5,Google,Mobile,2,0,0
380,6,Google,Mobile,2,1,0
395,2,Google,Mobile,1,1,1
217,3,Direct,Mobile,2,0,0
52,1,Google,Mobile,3,0,1
26,7,Google,Mobile,1,1,1
5,3,Ads,Desktop,0,0,0
54,6,Direct,Mobile,1,0,1
664,4,Google,Mobile,1,1,0
82,4,Google,Mobile,2,0,0
131,9,Ads,Desktop,1,0,1
33,11,Direct,Desktop,0,0,0
75,8,Direct,Desktop,2,1,1
219,7,Ads,Tablet,2,1,1
280,5,Google,Mobile,0,1,0
84,5,Ads,Mobile,2,1,0
17,8,Direct,Mobile,0,0,0
148,6,Direct,Tablet,0,1,1
80,5,Google,Mobile,0,1,1
74,6,Google,Desktop,1,1,1
964,4,Google,Mobile,0,1,0
287,5,Ads,Mobile,0,1,0
244,4,Ads,Tablet,1,0,0
161,3,Google,Mobile,3,0,0
168,5,Google,Desktop,0,0,0
233,7,Direct,Mobile,1,1,0
357,6,Google,Desktop,3,0,1
363,8,Ads,Mobile,1,0,0
56,6,Google,Desktop,0,0,0
208,6,Ads,Mobile,1,1,0
159,4,Google,Mobile,0,1,0
613,3,Ads,Mobile,2,1,0
299,5,Ads,Mobile,2,0,1
228,8,Direct,Mobile,0,1,0
36,6,Ads,Mobile,0,1,0
279,5,Ads,Mobile,1,1,1
37,6,Google,Mobile,2,0,0
123,9,Direct,Tablet,1,1,0
46,9,Ads,Mobile,1,1,1
353,6,Ads,Mobile,1,0,0
69,4,Google,Mobile,0,1,0
149,5,Google,Mobile,1,0,1
678,4,Google,Mobile,1,1,0
68,3,Google,Desktop,0,0,0
212,10,Ads,Tablet,1,0,1
163,3,Google,Desktop,0,0,0
5,7,Google,Mobile,0,1,1
472,9,Google,Mobile,0,1,0
21,2,Google,Mobile,1,0,0
192,7,Google,Tablet,2,0,0
246,3,Direct,Desktop,2,0,1
297,8,Direct,Desktop,2,1,1
350,8,Google,Mobile,0,0,1
87,4,Ads,Desktop,0,1,1
3,6,Ads,Desktop,0,0,1
385,4,Google,Mobile,1,1,0
230,4,Ads,Desktop,4,1,1
542,5,Direct,Mobile,1,1,0
516,5,Ads,Tablet,2,0,1
556,7,Ads,Desktop,0,0,1
199,3,Ads,Mobile,0,1,1
121,3,Ads,Desktop,2,0,0
470,2,Ads,Desktop,1,1,0
180,3,Ads,Mobile,2,1,0
60,3,Google,Desktop,2,1,1
579,4,Google,Mobile,2,1,1
642,3,Ads,Mobile,0,0,0
188,6,Google,Mobile,0,0,0
23,6,Google,Mobile,1,0,0
147,7,Google,Desktop,3,1,0
488,8,Google,Mobile,2,1,1
696,4,Google,Desktop,0,1,0
68,4,Google,Mobile,1,1,1
20,5,Ads,Mobile,1,0,1
629,6,Direct,Mobile,1,1,0
147,7,Direct,Desktop,0,0,0
234,10,Direct,Desktop,1,1,1
1033,3,Direct,Mobile,1,0,1
20,3,Ads,Desktop,2,1,1
313,4,Google,Mobile,0,0,0
23,2,Google,Desktop,0,1,0
141,1,Google,Desktop,1,1,0
488,4,Ads,Mobile,4,0,1
170,6,Google,Desktop,0,1,0
1761,4,Google,Mobile,0,1,1
245,6,Ads,Desktop,1,1,0
116,5,Google,Desktop,0,1,0
74,3,Google,Mobile,0,1,0
129,5,Direct,Mobile,4,1,0
139,10,Google,Tablet,1,0,1
21,2,Google,Mobile,1,0,0
138,8,Google,Desktop,5,1,0
187,4,Ads,Mobile,2,1,0
384,6,Google,Desktop,1,1,1
320,2,Direct,Mobile,1,1,0
370,4,Google,Mobile,0,0,1
2,7,Google,Mobile,2,1,0
73,6,Google,Tablet,0,0,1
325,3,Ads,Mobile,2,1,1
198,4,Direct,Mobile,1,0,1
1,4,Google,Mobile,0,0,0
489,7,Google,Desktop,2,0,1
444,5,Google,Mobile,3,0,1
238,7,Direct,Mobile,0,1,1
20,4,Google,Mobile,0,1,1
436,3,Ads,Mobile,0,0,0
262,3,Google,Mobile,1,1,1
456,3,Ads,Mobile,0,0,0
417,3,Direct,Mobile,0,0,1
487,4,Ads,Mobile,0,1,1
218,6,Direct,Mobile,0,1,1
45,4,Ads,Mobile,3,1,0
333,11,Direct,Desktop,4,1,0
290,3,Ads,Desktop,2,0,0
406,6,Ads,Mobile,0,1,1
55,1,Direct,Desktop,0,1,1
65,10,Google,Mobile,1,0,0
663,4,Google,Mobile,1,0,0
415,5,Google,Desktop,1,1,1
716,3,Google,Mobile,1,1,0
426,6,Direct,Mobile,2,1,1
272,11,Google,Tablet,1,0,0
318,6,Google,Mobile,3,0,1
659,3,Google,Mobile,4,1,0
259,2,Ads,Desktop,0,1,0
300,5,Ads,Desktop,1,1,1
51,7,Ads,Mobile,0,1,1
192,3,Ads,Mobile,1,0,1
378,1,Google,Mobile,3,0,0
94,9,Direct,Desktop,1,0,1
67,6,Google,Mobile,1,0,0
112,6,Google,Mobile,0,1,1
82,3,Direct,Mobile,2,1,0
72,4,Google,Desktop,3,1,1
165,6,Ads,Desktop,1,1,0
715,2,Google,Mobile,0,0,0
212,7,Google,Desktop,1,1,0
62,8,Google,Mobile,0,1,0
24,5,Ads,Desktop,0,1,0
357,6,Google,Desktop,0,1,1
144,3,Ads,Desktop,1,1,0
517,6,Ads,Desktop,2,1,1
323,6,Ads,Mobile,1,0,1
477,5,Google,Mobile,0,1,1
95,8,Google,Desktop,2,1,0
353,7,Direct,Mobile,2,0,1
91,5,Google,Mobile,1,1,1
839,2,Direct,Mobile,0,0,1
303,2,Google,Desktop,0,1,0
117,9,Google,Desktop,0,1,0
94,4,Google,Mobile,0,1,0
63,5,Google,Mobile,0,0,1
355,11,Ads,Mobile,0,1,0
74,3,Ads,Mobile,0,0,0
271,3,Google,Desktop,1,1,0
92,4,Direct,Mobile,3,1,1
325,3,Direct,Mobile,0,1,0
506,6,Google,Mobile,1,0,1
451,7,Google,Mobile,0,0,0
429,2,Google,Mobile,0,1,1
62,4,Ads,Tablet,1,1,1
27,3,Ads,Desktop,0,0,1
360,5,Google,Mobile,3,1,1
137,7,Ads,Mobile,0,1,0
169,5,Direct,Mobile,1,1,1
9,4,Ads,Desktop,1,1,0
90,5,Ads,Desktop,0,1,0
10,7,Google,Mobile,2,0,1
634,6,Google,Mobile,4,1,1
83,3,Direct,Mobile,0,1,1
244,6,Ads,Mobile,0,1,0
11,5,Ads,Mobile,2,0,0
329,4,Google,Mobile,1,1,1
117,2,Ads,Tablet,1,0,0
684,5,Ads,Desktop,1,1,0
657,5,Ads,Desktop,2,1,0
118,5,Ads,Mobile,0,1,0
693,3,Direct,Desktop,1,0,1
1668,6,Google,Desktop,1,1,1
523,5,Google,Mobile,0,1,1
559,5,Direct,Desktop,1,0,0
85,6,Google,Mobile,2,1,1
257,5,Direct,Tablet,1,1,1
20,6,Google,Mobile,1,1,0
29,2,Ads,Mobile,2,0,1
2041,12,Direct,Mobile,2,1,1
118,7,Ads,Mobile,2,1,1
413,4,Ads,Desktop,3,1,0
492,5,Google,Mobile,1,0,1
585,7,Google,Desktop,2,1,0
1813,1,Direct,Tablet,3,0,0
82,5,Direct,Tablet,0,1,0
12,6,Google,Desktop,0,1,0
158,5,Direct,Tablet,0,0,1
41,2,Google,Mobile,3,0,1
6,5,Ads,Tablet,3,1,1
134,2,Google,Mobile,0,0,0
459,4,Google,Mobile,1,1,1
250,5,Google,Mobile,2,0,0
112,6,Ads,Desktop,2,1,0
318,3,Ads,Mobile,0,1,0
79,6,Ads,Mobile,0,1,0
4,6,Google,Desktop,2,0,1
433,3,Google,Mobile,1,1,0
293,4,Google,Mobile,1,0,1
431,4,Direct,Mobile,1,1,0
11,7,Direct,Mobile,0,0,1
544,4,Direct,Mobile,1,1,0
289,7,Google,Mobile,4,0,1
248,5,Direct,Tablet,1,1,0
